part,target,source,kind,context_index,rank,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t3,3,preprocess,k,43,16,1050669.357012838,26667069.609375,178189.7648998946,883417.5528586209,877948.5796217024,0.1984930869012853,0.4118208629797822,0.0817435943432082,0.8304035768145874,0.9112825107519574
t3,3,preprocess,k,43,32,1050669.357012838,26667069.609375,122166.72720531374,934037.9941531122,931270.3240836264,0.1984930869012853,0.3409914083885369,0.0676844372578575,0.8837248594052021,0.9400705760185588
t3,3,preprocess,k,43,64,1050669.357012838,26667069.609375,55584.15838215128,996883.4215459526,995984.321455866,0.1984930869012853,0.230007757648714,0.0456549498269359,0.9470964314214104,0.9731892030132828
t3,3,preprocess,k,44,0,1344867.8369526565,26661157.171875,559189.2897251546,669259.8235001937,727469.1909505054,0.2245951150578664,0.6448216620150771,0.1448237953720808,0.5842050241961138,0.7667917370528697
t3,3,preprocess,k,44,1,1344867.8369526565,26661157.171875,511241.8523064256,710149.076633729,771887.5333541483,0.2245951150578664,0.6165572318758522,0.1384757424329166,0.6198571798215866,0.7898406105506383
t3,3,preprocess,k,44,2,1344867.8369526565,26661157.171875,435618.2488913536,887975.1405400038,898612.3729390353,0.2245951150578664,0.5691322933285475,0.1278243329032725,0.676088432690588,0.8223035905472463
t3,3,preprocess,k,44,4,1344867.8369526565,26661157.171875,396840.4931094945,907762.4944054186,927894.9284417256,0.2245951150578664,0.5432105382167943,0.1220024333314464,0.7049223111702206,0.8397942170836805
t3,3,preprocess,k,44,8,1344867.8369526565,26661157.171875,329258.3301355541,975892.6194433868,995751.0700706393,0.2245951150578664,0.4947987364921076,0.1111293791529318,0.7551742103658139,0.8691804738935738
t3,3,preprocess,k,44,16,1344867.8369526565,26661157.171875,255420.74378999323,1065837.5206011685,1077642.3034086523,0.2245951150578664,0.4358010566670631,0.0978787884644788,0.8100774390078712,0.9000970234110182
t3,3,preprocess,k,44,32,1344867.8369526565,26661157.171875,177412.69309527054,1152479.747018516,1159967.4438680112,0.2245951150578664,0.3632056038220458,0.0815742043800742,0.868081689352263,0.931728426066276
t3,3,preprocess,k,44,64,1344867.8369526565,26661157.171875,84385.25742004439,1251966.2563636303,1256224.4157186449,0.2245951150578664,0.2504917841633114,0.0562592310852091,0.937253866066681,0.9681242852326496
t3,3,preprocess,k,45,0,1266910.8018665016,26667623.84375,387820.4842613936,669259.8235001937,774175.0784042552,0.2179620375912026,0.5532766635417159,0.1205933089372146,0.6938849335801469,0.8407537053057222
t3,3,preprocess,k,45,1,1266910.8018665016,26667623.84375,332336.7742963433,775264.2188063338,854919.1250927597,0.2179620375912026,0.5121724107914614,0.1116341422541053,0.7376794216240625,0.8626351352155879
t3,3,preprocess,k,45,2,1266910.8018665016,26667623.84375,312812.33232563734,839074.7589958236,896586.6225290895,0.2179620375912026,0.4968999049541692,0.1083053157626856,0.7530904844565376,0.8695987499321414
t3,3,preprocess,k,45,4,1266910.8018665016,26667623.84375,251821.3263515383,906022.398666665,960555.9407310486,0.2179620375912026,0.4458340499199115,0.0971748979480818,0.8012319999320098,0.8965616859404554
t3,3,preprocess,k,45,8,1266910.8018665016,26667623.84375,212012.4342528433,981763.5832465588,1018330.9810640068,0.2179620375912026,0.4090794343217777,0.0891637870414312,0.8326540164149744,0.913087669054093
t3,3,preprocess,k,45,16,1266910.8018665016,26667623.84375,165140.2034010738,1057383.249385327,1079576.929036349,0.2179620375912026,0.3610383935224514,0.0786926639008079,0.8696512784027275,0.932748076957332
t3,3,preprocess,k,45,32,1266910.8018665016,26667623.84375,114083.8859981075,1128721.5256563127,1140774.2279030085,0.2179620375912026,0.3000814388136396,0.0654063618471206,0.909951130079536,0.9539668379219164
t3,3,preprocess,k,45,64,1266910.8018665016,26667623.84375,53405.62029168662,1202809.285070479,1208157.2331352532,0.2179620375912026,0.2053148973609953,0.0447508533766311,0.957845792921644,0.978705553888228
t3,3,preprocess,k,46,0,1299230.076569438,26660788.203125,708248.798660934,669259.8235001937,630120.5632938072,0.2207529624738767,0.7383289379134358,0.1629883003245819,0.4548703794396178,0.6757456247177399
t3,3,preprocess,k,46,1,1299230.076569438,26660788.203125,655418.4521096647,689877.2554201633,666844.4443135224,0.2207529624738767,0.7102582698874571,0.1567916171992264,0.4955331900564761,0.7043614696801956
t3,3,preprocess,k,46,2,1299230.076569438,26660788.203125,594070.1017473042,680440.6498640478,692800.3186297417,0.2207529624738767,0.676201009911292,0.149273376165745,0.5427521941949488,0.736834446351242
t3,3,preprocess,k,46,4,1299230.076569438,26660788.203125,528021.9562543631,721659.0082839504,746433.572942704,0.2207529624738767,0.6375040645049969,0.1407309108286155,0.5935885677396088,0.7708717196235202
t3,3,preprocess,k,46,8,1299230.076569438,26660788.203125,381748.0835839361,941307.9776212276,929394.98712492,0.2207529624738767,0.5420575525832851,0.1196608105640994,0.706173609687419,0.8404104097309257
t3,3,preprocess,k,46,16,1299230.076569438,26660788.203125,288566.54801122844,1038680.5420552044,1024672.0422151238,0.2207529624738767,0.4712810303826584,0.1040366836147129,0.7778941904014598,0.882065540672374
t3,3,preprocess,k,46,32,1299230.076569438,26660788.203125,199799.5672001168,1118759.5081744194,1109095.0129228234,0.2207529624738767,0.3921518234007906,0.086568676755257,0.8462169474034351,0.9199354395978012
t3,3,preprocess,k,46,64,1299230.076569438,26660788.203125,95525.14537367225,1213109.5260259807,1208407.230887115,0.2207529624738767,0.2711538784695754,0.0598580219584403,0.9264755741909068,0.9625433013221686
t3,3,preprocess,k,47,0,1479798.8666919172,26656641.625,659369.7634011805,669259.8235001937,744844.4711020626,0.2356126633462303,0.6675182882981014,0.1572757617382325,0.5544193347875727,0.7484570369100239
t3,3,preprocess,k,47,1,1479798.8666919172,26656641.625,536902.1388531625,765636.9146749526,854266.8268386722,0.2356126633462303,0.6023462651490804,0.1419204077884294,0.6371789768609537,0.8025660135028675
t3,3,preprocess,k,47,2,1479798.8666919172,26656641.625,448272.344099164,969369.535588354,1000448.0305153802,0.2356126633462303,0.5503888508623022,0.1296785830277381,0.6970721128464745,0.8353115853808161
t3,3,preprocess,k,47,4,1479798.8666919172,26656641.625,406354.92702414095,1001535.5950321704,1037489.7816550584,0.2356126633462303,0.5240242918625863,0.1234667590638662,0.7253985415379149,0.8522152243047205
t3,3,preprocess,k,47,8,1479798.8666919172,26656641.625,331479.54429094493,1095985.1055761874,1122152.2166316807,0.2356126633462303,0.4732896653020343,0.1115130385760582,0.7759968927182883,0.8811464592590638
t3,3,preprocess,k,47,16,1479798.8666919172,26656641.625,249637.28077555448,1198881.329548508,1214521.4661685675,0.2356126633462303,0.4107271167104068,0.0967725098766569,0.8313032355987559,0.9118339362479632
t3,3,preprocess,k,47,32,1479798.8666919172,26656641.625,167717.3147464022,1291325.5813424587,1301703.5736956596,0.2356126633462303,0.3366569658959872,0.0793206443688145,0.8866620873137081,0.9416572938626157
t3,3,preprocess,k,47,64,1479798.8666919172,26656641.625,75902.61707953177,1391637.4307928383,1397766.8515875936,0.2356126633462303,0.2264785260901017,0.0533612087228175,0.9487074772200552,0.97402553158939
t3,3,preprocess,k,48,0,937722.9035396576,26674647.328125,261078.8875823468,669259.8235001937,672951.9222588465,0.1874942349776977,0.5276532469830278,0.098931941876581,0.7215820509482678,0.84947264654062
t3,3,preprocess,k,48,1,937722.9035396576,26674647.328125,227204.61259239912,718849.0288325399,714683.6636388376,0.1874942349776977,0.4922336620287104,0.0922909738923437,0.7577060219658053,0.8704778969606158
t3,3,preprocess,k,48,2,937722.9035396576,26674647.328125,213440.65709654987,732257.3324398249,728269.7969908118,0.1874942349776977,0.4770910976080729,0.0894518303606957,0.7723840845831242,0.8788670303719855
t3,3,preprocess,k,48,4,937722.9035396576,26674647.328125,190125.520581007,774645.2938581854,761121.3447999209,0.1874942349776977,0.4502802995053181,0.0844249602812782,0.797247651877401,0.8930282472501571
t3,3,preprocess,k,48,8,937722.9035396576,26674647.328125,155061.88376802206,796372.5819915384,789516.809112817,0.1874942349776977,0.4066448402005793,0.0762435632210357,0.8346399739382453,0.9136207806361588
t3,3,preprocess,k,48,16,937722.9035396576,26674647.328125,112109.96625629812,823690.9236767292,824651.9371109307,0.1874942349776977,0.3457680407883264,0.0648295142873446,0.8804444619694022,0.938320665767362
t3,3,preprocess,k,48,32,937722.9035396576,26674647.328125,71129.40809530765,865037.0049214065,865815.2639740705,0.1874942349776977,0.2754148388522973,0.0516386945121173,0.9241466665399632,0.961325877443308
t3,3,preprocess,k,48,64,937722.9035396576,26674647.328125,31373.358560603112,906651.6262814404,906500.5931781828,0.1874942349776977,0.1829124406502225,0.034295028127617,0.9665430390553787,0.9831292295442892
t3,3,preprocess,k,49,0,1354764.418577969,26660933.96875,662529.6877258718,669259.8235001937,680747.286450617,0.2254209165597245,0.6993116782999957,0.1576394794833043,0.5109631765932432,0.7149186896037975
t3,3,preprocess,k,49,1,1354764.418577969,26660933.96875,527181.970143646,773082.4201937914,800332.4502452053,0.2254209165597245,0.6238043278077515,0.1406185433283462,0.6108681606083193,0.7820340025327883
t3,3,preprocess,k,49,2,1354764.418577969,26660933.96875,465096.9415085614,923339.9601822196,906503.7276342958,0.2254209165597245,0.5859220618102509,0.1320790882058303,0.6566953374840245,0.8105072196702696
t3,3,preprocess,k,49,4,1354764.418577969,26660933.96875,414195.6038233936,983903.4833019228,962236.1569818408,0.2254209165597245,0.5529308883876105,0.1246421876545179,0.6942674326668878,0.8334384491231647
t3,3,preprocess,k,49,8,1354764.418577969,26660933.96875,349532.1267479211,1034951.9439968616,1020092.1323411168,0.2254209165597245,0.5079391160164084,0.114500101088955,0.7419978544204695,0.8614843945017995
t3,3,preprocess,k,49,16,1354764.418577969,26660933.96875,267345.6579915136,1095018.0119491518,1091218.3972827047,0.2254209165597245,0.4442267189941957,0.1001379941559908,0.8026626221316518,0.8959198458637907
t3,3,preprocess,k,49,32,1354764.418577969,26660933.96875,183484.02143179625,1172776.9399350286,1172028.6753527224,0.2254209165597245,0.36801645204575,0.0829586059292109,0.8645638910236582,0.929819473594938
t3,3,preprocess,k,49,64,1354764.418577969,26660933.96875,85246.22121086344,1269294.593900472,1269406.3992214203,0.2254209165597245,0.2508451320449203,0.056545739580111,0.9370767197293663,0.9680272373725272
t3,3,preprocess,v,40,0,3257030.373571231,22675840.67552185,1389830.234373834,1829200.4448137104,1848200.295864295,0.3789912697159594,0.6532357930852378,0.247570662645286,0.5732829986323005,0.7571945544445834
t3,3,preprocess,v,40,1,3257030.373571231,22675840.67552185,1259701.8208929177,1882582.0908021776,1939955.31557202,0.3789912697159594,0.6219034617345369,0.2356959826035227,0.6132360842825995,0.7834366074719001
t3,3,preprocess,v,40,2,3257030.373571231,22675840.67552185,1170025.884094113,1949618.9932922877,2018311.737861371,0.3789912697159594,0.5993587231536663,0.2271517235033441,0.6407691209796068,0.8009445822357519
t3,3,preprocess,v,40,4,3257030.373571231,22675840.67552185,1062094.595764083,2037359.8420198655,2116147.8341279444,0.3789912697159594,0.5710454759226408,0.2164212499854759,0.6739070644282847,0.8214880100762598
t3,3,preprocess,v,40,8,3257030.373571231,22675840.67552185,923020.8432993188,2169725.9771470465,2251867.7824158035,0.3789912697159594,0.5323470475824942,0.2017548834928317,0.7166066209302017,0.8470899687799069
t3,3,preprocess,v,40,16,3257030.373571231,22675840.67552185,741451.8498038948,2357982.252723608,2436780.399381821,0.3789912697159594,0.4771232413770037,0.1808255430604648,0.7723534125379015,0.8792962527451751
t3,3,preprocess,v,40,32,3257030.373571231,22675840.67552185,518292.3910721844,2619020.760272776,2678879.35430668,0.3789912697159594,0.3989114593291647,0.1511839604754064,0.8408696476158761,0.9172184465541896
t3,3,preprocess,v,40,64,3257030.373571231,22675840.67552185,264682.2396706841,2935315.7435272774,2963831.9529930195,0.3789912697159594,0.2850699871327591,0.1080390363813566,0.9187351024361284,0.9585510771977444
t3,3,preprocess,v,41,0,3319277.8635439714,22675840.67552185,1542205.6483847685,1829200.4448137104,1803136.344453912,0.3825957190994073,0.6816310099629314,0.2607891064172229,0.5353791662569143,0.7317725481436226
t3,3,preprocess,v,41,1,3319277.8635439714,22675840.67552185,1401568.2229019948,1890620.8291934729,1904165.2608400995,0.3825957190994073,0.6498083929139722,0.2486139093637513,0.5777490524985608,0.7601172943217924
t3,3,preprocess,v,41,2,3319277.8635439714,22675840.67552185,1317720.5062781791,1946425.0359865285,1973991.210900193,0.3825957190994073,0.6300715171001419,0.2410626651689832,0.6030098833391255,0.7766128439447987
t3,3,preprocess,v,41,4,3319277.8635439714,22675840.67552185,1205118.102181107,2033872.992748479,2074016.398043227,0.3825957190994073,0.6025498743615578,0.2305330024746177,0.6369336489068709,0.7982307725581611
t3,3,preprocess,v,41,8,3319277.8635439714,22675840.67552185,1059325.1276222735,2168924.727676008,2214438.7832486,0.3825957190994073,0.5649276509276548,0.2161389008458051,0.6808567492173617,0.8253148017784248
t3,3,preprocess,v,41,16,3319277.8635439714,22675840.67552185,859978.054790704,2370318.6820542254,2414809.2804507664,0.3825957190994073,0.5090048021396621,0.1947430582996756,0.7409141113987634,0.8609098200900973
t3,3,preprocess,v,41,32,3319277.8635439714,22675840.67552185,613519.8808600245,2637838.8920914577,2671798.4588787374,0.3825957190994073,0.4299248173289079,0.1644873946446348,0.8151646514447051,0.9029376382317869
t3,3,preprocess,v,41,64,3319277.8635439714,22675840.67552185,323706.68409264553,2964974.203074708,2980272.7074490925,0.3825957190994073,0.3122870885153168,0.1194797031959778,0.9024767743466268,0.9500002975160364
t3,3,preprocess,v,42,0,2914701.9713557204,22675840.67552185,884297.7198782602,1829200.4448137104,1929802.35926659,0.3585216437426876,0.5508104552470794,0.197477469805841,0.6966078423905051,0.8357667831905206
t3,3,preprocess,v,42,1,2914701.9713557204,22675840.67552185,835997.9800265492,1913812.400445372,1996258.2137531752,0.3585216437426876,0.5355567984495333,0.1920087036976979,0.7131789156344859,0.8452203729490542
t3,3,preprocess,v,42,2,2914701.9713557204,22675840.67552185,807709.8431130699,1963131.1478131865,2035061.6469929276,0.3585216437426876,0.5264178539551574,0.1887321942955011,0.7228842430372466,0.8507575959311439
t3,3,preprocess,v,42,4,2914701.9713557204,22675840.67552185,759801.4140091373,2035160.453357885,2095030.5357139227,0.3585216437426876,0.51056727063005,0.1830494171075031,0.7393210621613813,0.860189134577739
t3,3,preprocess,v,42,8,2914701.9713557204,22675840.67552185,686282.7098728896,2136496.528745685,2182457.922770407,0.3585216437426876,0.4852376059824073,0.1739681841025792,0.7645444657404621,0.8745763039473641
t3,3,preprocess,v,42,16,2914701.9713557204,22675840.67552185,568903.9306016318,2287495.2087636627,2316646.646237825,0.3585216437426876,0.4417966208979103,0.1583936507242838,0.8048157457631882,0.8971862783514208
t3,3,preprocess,v,42,32,2914701.9713557204,22675840.67552185,408853.1677897109,2474229.3011664497,2490039.063755047,0.3585216437426876,0.3745299961778038,0.1342771098606087,0.8597272819630543,0.9272334920736672
t3,3,preprocess,v,42,64,2914701.9713557204,22675840.67552185,210036.5519661254,2689394.0243178746,2697029.741565003,0.3585216437426876,0.2684419362716064,0.0962422442415661,0.9279389268507507,0.9632997343968356
t3,3,preprocess,v,43,0,2616648.293747469,22675840.67552185,790320.0451453385,1829200.4448137104,1827764.3628855457,0.3396964261923091,0.5495773457958445,0.1866894602831032,0.6979647409879948,0.835443106518109
t3,3,preprocess,v,43,1,2616648.293747469,22675840.67552185,752472.2842383482,1862589.2762050035,1863382.6413180644,0.3396964261923091,0.5362565104528125,0.182164420123179,0.7124289549969726,0.8440551421367503
t3,3,preprocess,v,43,2,2616648.293747469,22675840.67552185,670750.3810082446,1976187.82803385,1961042.9079229287,0.3396964261923091,0.5062998371651801,0.1719882452667597,0.7436604748865121,0.862383244501361
t3,3,preprocess,v,43,4,2616648.293747469,22675840.67552185,601035.3691587804,2058993.390312741,2037303.1825559847,0.3396964261923091,0.4792667924579844,0.1628052165906284,0.7703033416470353,0.877719023109613
t3,3,preprocess,v,43,8,2616648.293747469,22675840.67552185,523832.8104992032,2136961.681781892,2114888.581404235,0.3396964261923091,0.4474285290893249,0.1519898723081253,0.7998077113569632,0.8943684050174793
t3,3,preprocess,v,43,16,2616648.293747469,22675840.67552185,430308.65388058586,2223695.512171302,2205017.604101872,0.3396964261923091,0.4055247486599205,0.1377553078523094,0.8355496782243084,0.9141168722450288
t3,3,preprocess,v,43,32,2616648.293747469,22675840.67552185,314015.3991409129,2332673.2239960777,2317653.0649334905,0.3396964261923091,0.3464198719025469,0.1176775924472927,0.879993272351023,0.9380992688274202
