example_id,chunk_id,method,rate,chunk_len,selected_count,n_queries,score_path
59,14,docgen_draft_smart_mean_score_global,0.15,130,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example059_chunk14_docgen_scores.npz
59,15,docgen_draft_smart_mean_score_global,0.15,102,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example059_chunk15_docgen_scores.npz
59,16,docgen_draft_smart_mean_score_global,0.15,51,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example059_chunk16_docgen_scores.npz
59,17,docgen_draft_smart_mean_score_global,0.15,47,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example059_chunk17_docgen_scores.npz
60,0,docgen_draft_smart_mean_score_global,0.15,140,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk00_docgen_scores.npz
60,1,docgen_draft_smart_mean_score_global,0.15,148,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk01_docgen_scores.npz
60,2,docgen_draft_smart_mean_score_global,0.15,148,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk02_docgen_scores.npz
60,3,docgen_draft_smart_mean_score_global,0.15,154,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk03_docgen_scores.npz
60,4,docgen_draft_smart_mean_score_global,0.15,170,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk04_docgen_scores.npz
60,5,docgen_draft_smart_mean_score_global,0.15,108,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk05_docgen_scores.npz
60,6,docgen_draft_smart_mean_score_global,0.15,62,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk06_docgen_scores.npz
60,7,docgen_draft_smart_mean_score_global,0.15,54,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk07_docgen_scores.npz
60,8,docgen_draft_smart_mean_score_global,0.15,92,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk08_docgen_scores.npz
60,9,docgen_draft_smart_mean_score_global,0.15,156,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk09_docgen_scores.npz
60,10,docgen_draft_smart_mean_score_global,0.15,114,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk10_docgen_scores.npz
60,11,docgen_draft_smart_mean_score_global,0.15,253,37,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk11_docgen_scores.npz
60,12,docgen_draft_smart_mean_score_global,0.15,118,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk12_docgen_scores.npz
60,13,docgen_draft_smart_mean_score_global,0.15,184,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example060_chunk13_docgen_scores.npz
63,0,docgen_draft_smart_mean_score_global,0.15,60,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk00_docgen_scores.npz
63,1,docgen_draft_smart_mean_score_global,0.15,244,36,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk01_docgen_scores.npz
63,2,docgen_draft_smart_mean_score_global,0.15,92,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk02_docgen_scores.npz
63,3,docgen_draft_smart_mean_score_global,0.15,88,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk03_docgen_scores.npz
63,4,docgen_draft_smart_mean_score_global,0.15,145,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk04_docgen_scores.npz
63,5,docgen_draft_smart_mean_score_global,0.15,135,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk05_docgen_scores.npz
63,6,docgen_draft_smart_mean_score_global,0.15,169,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk06_docgen_scores.npz
63,7,docgen_draft_smart_mean_score_global,0.15,162,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk07_docgen_scores.npz
63,8,docgen_draft_smart_mean_score_global,0.15,292,43,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk08_docgen_scores.npz
63,9,docgen_draft_smart_mean_score_global,0.15,85,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk09_docgen_scores.npz
63,10,docgen_draft_smart_mean_score_global,0.15,45,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk10_docgen_scores.npz
63,11,docgen_draft_smart_mean_score_global,0.15,95,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk11_docgen_scores.npz
63,12,docgen_draft_smart_mean_score_global,0.15,75,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk12_docgen_scores.npz
63,13,docgen_draft_smart_mean_score_global,0.15,82,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk13_docgen_scores.npz
63,14,docgen_draft_smart_mean_score_global,0.15,49,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk14_docgen_scores.npz
63,15,docgen_draft_smart_mean_score_global,0.15,75,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk15_docgen_scores.npz
63,16,docgen_draft_smart_mean_score_global,0.15,84,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk16_docgen_scores.npz
63,17,docgen_draft_smart_mean_score_global,0.15,53,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk17_docgen_scores.npz
63,18,docgen_draft_smart_mean_score_global,0.15,113,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example063_chunk18_docgen_scores.npz
64,0,docgen_draft_smart_mean_score_global,0.15,71,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk00_docgen_scores.npz
64,1,docgen_draft_smart_mean_score_global,0.15,72,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk01_docgen_scores.npz
64,2,docgen_draft_smart_mean_score_global,0.15,130,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk02_docgen_scores.npz
64,3,docgen_draft_smart_mean_score_global,0.15,37,5,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk03_docgen_scores.npz
64,4,docgen_draft_smart_mean_score_global,0.15,67,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk04_docgen_scores.npz
64,5,docgen_draft_smart_mean_score_global,0.15,61,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk05_docgen_scores.npz
64,6,docgen_draft_smart_mean_score_global,0.15,82,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk06_docgen_scores.npz
64,7,docgen_draft_smart_mean_score_global,0.15,92,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk07_docgen_scores.npz
64,8,docgen_draft_smart_mean_score_global,0.15,186,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk08_docgen_scores.npz
64,9,docgen_draft_smart_mean_score_global,0.15,113,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk09_docgen_scores.npz
64,10,docgen_draft_smart_mean_score_global,0.15,64,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk10_docgen_scores.npz
64,11,docgen_draft_smart_mean_score_global,0.15,75,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk11_docgen_scores.npz
64,12,docgen_draft_smart_mean_score_global,0.15,51,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk12_docgen_scores.npz
64,13,docgen_draft_smart_mean_score_global,0.15,109,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk13_docgen_scores.npz
64,14,docgen_draft_smart_mean_score_global,0.15,115,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk14_docgen_scores.npz
64,15,docgen_draft_smart_mean_score_global,0.15,64,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk15_docgen_scores.npz
64,16,docgen_draft_smart_mean_score_global,0.15,173,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk16_docgen_scores.npz
64,17,docgen_draft_smart_mean_score_global,0.15,153,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk17_docgen_scores.npz
64,18,docgen_draft_smart_mean_score_global,0.15,85,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example064_chunk18_docgen_scores.npz
66,0,docgen_draft_smart_mean_score_global,0.15,126,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk00_docgen_scores.npz
66,1,docgen_draft_smart_mean_score_global,0.15,147,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk01_docgen_scores.npz
66,2,docgen_draft_smart_mean_score_global,0.15,173,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk02_docgen_scores.npz
66,3,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk03_docgen_scores.npz
66,4,docgen_draft_smart_mean_score_global,0.15,70,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk04_docgen_scores.npz
66,5,docgen_draft_smart_mean_score_global,0.15,122,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk05_docgen_scores.npz
66,6,docgen_draft_smart_mean_score_global,0.15,161,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk06_docgen_scores.npz
66,7,docgen_draft_smart_mean_score_global,0.15,177,26,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk07_docgen_scores.npz
66,8,docgen_draft_smart_mean_score_global,0.15,114,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk08_docgen_scores.npz
66,9,docgen_draft_smart_mean_score_global,0.15,107,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example066_chunk09_docgen_scores.npz
68,0,docgen_draft_smart_mean_score_global,0.15,103,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk00_docgen_scores.npz
68,1,docgen_draft_smart_mean_score_global,0.15,53,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk01_docgen_scores.npz
68,2,docgen_draft_smart_mean_score_global,0.15,139,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk02_docgen_scores.npz
68,3,docgen_draft_smart_mean_score_global,0.15,91,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk03_docgen_scores.npz
68,4,docgen_draft_smart_mean_score_global,0.15,90,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk04_docgen_scores.npz
68,5,docgen_draft_smart_mean_score_global,0.15,161,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk05_docgen_scores.npz
68,6,docgen_draft_smart_mean_score_global,0.15,101,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk06_docgen_scores.npz
68,7,docgen_draft_smart_mean_score_global,0.15,51,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk07_docgen_scores.npz
68,8,docgen_draft_smart_mean_score_global,0.15,125,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk08_docgen_scores.npz
68,9,docgen_draft_smart_mean_score_global,0.15,112,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk09_docgen_scores.npz
68,10,docgen_draft_smart_mean_score_global,0.15,47,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk10_docgen_scores.npz
68,11,docgen_draft_smart_mean_score_global,0.15,79,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk11_docgen_scores.npz
68,12,docgen_draft_smart_mean_score_global,0.15,134,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk12_docgen_scores.npz
68,13,docgen_draft_smart_mean_score_global,0.15,84,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk13_docgen_scores.npz
68,14,docgen_draft_smart_mean_score_global,0.15,78,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk14_docgen_scores.npz
68,15,docgen_draft_smart_mean_score_global,0.15,55,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk15_docgen_scores.npz
68,16,docgen_draft_smart_mean_score_global,0.15,67,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk16_docgen_scores.npz
68,17,docgen_draft_smart_mean_score_global,0.15,194,29,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk17_docgen_scores.npz
68,18,docgen_draft_smart_mean_score_global,0.15,62,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example068_chunk18_docgen_scores.npz
71,0,docgen_draft_smart_mean_score_global,0.15,153,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example071_chunk00_docgen_scores.npz
71,1,docgen_draft_smart_mean_score_global,0.15,268,40,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example071_chunk01_docgen_scores.npz
71,2,docgen_draft_smart_mean_score_global,0.15,165,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example071_chunk02_docgen_scores.npz
71,3,docgen_draft_smart_mean_score_global,0.15,249,37,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example071_chunk03_docgen_scores.npz
