chunk,method,chunk_len,selected_count,example_id,rate
chunk11,hybrid_draft50_qk50_score_per_chunk,111,5,88,0.05
chunk12,draft_frequency_per_chunk,110,5,88,0.05
chunk12,qk_frequency_per_chunk,110,5,88,0.05
chunk12,hybrid_draft70_qk30_score_per_chunk,110,5,88,0.05
chunk12,hybrid_draft50_qk50_score_per_chunk,110,5,88,0.05
chunk13,draft_frequency_per_chunk,91,4,88,0.05
chunk13,qk_frequency_per_chunk,91,4,88,0.05
chunk13,hybrid_draft70_qk30_score_per_chunk,91,4,88,0.05
chunk13,hybrid_draft50_qk50_score_per_chunk,91,4,88,0.05
chunk14,draft_frequency_per_chunk,84,4,88,0.05
chunk14,qk_frequency_per_chunk,84,4,88,0.05
chunk14,hybrid_draft70_qk30_score_per_chunk,84,4,88,0.05
chunk14,hybrid_draft50_qk50_score_per_chunk,84,4,88,0.05
chunk15,draft_frequency_per_chunk,93,4,88,0.05
chunk15,qk_frequency_per_chunk,93,4,88,0.05
chunk15,hybrid_draft70_qk30_score_per_chunk,93,4,88,0.05
chunk15,hybrid_draft50_qk50_score_per_chunk,93,4,88,0.05
chunk16,draft_frequency_per_chunk,244,12,88,0.05
chunk16,qk_frequency_per_chunk,244,12,88,0.05
chunk16,hybrid_draft70_qk30_score_per_chunk,244,12,88,0.05
chunk16,hybrid_draft50_qk50_score_per_chunk,244,12,88,0.05
chunk17,draft_frequency_per_chunk,137,6,88,0.05
chunk17,qk_frequency_per_chunk,137,6,88,0.05
chunk17,hybrid_draft70_qk30_score_per_chunk,137,6,88,0.05
chunk17,hybrid_draft50_qk50_score_per_chunk,137,6,88,0.05
chunk18,draft_frequency_per_chunk,81,4,88,0.05
chunk18,qk_frequency_per_chunk,81,4,88,0.05
chunk18,hybrid_draft70_qk30_score_per_chunk,81,4,88,0.05
chunk18,hybrid_draft50_qk50_score_per_chunk,81,4,88,0.05
chunk19,draft_frequency_per_chunk,184,9,88,0.05
chunk19,qk_frequency_per_chunk,184,9,88,0.05
chunk19,hybrid_draft70_qk30_score_per_chunk,184,9,88,0.05
chunk19,hybrid_draft50_qk50_score_per_chunk,184,9,88,0.05
chunk20,draft_frequency_per_chunk,83,4,88,0.05
chunk20,qk_frequency_per_chunk,83,4,88,0.05
chunk20,hybrid_draft70_qk30_score_per_chunk,83,4,88,0.05
chunk20,hybrid_draft50_qk50_score_per_chunk,83,4,88,0.05
chunk21,draft_frequency_per_chunk,51,2,88,0.05
chunk21,qk_frequency_per_chunk,51,2,88,0.05
chunk21,hybrid_draft70_qk30_score_per_chunk,51,2,88,0.05
chunk21,hybrid_draft50_qk50_score_per_chunk,51,2,88,0.05
chunk22,draft_frequency_per_chunk,90,4,88,0.05
chunk22,qk_frequency_per_chunk,90,4,88,0.05
chunk22,hybrid_draft70_qk30_score_per_chunk,90,4,88,0.05
chunk22,hybrid_draft50_qk50_score_per_chunk,90,4,88,0.05
chunk23,draft_frequency_per_chunk,62,3,88,0.05
chunk23,qk_frequency_per_chunk,62,3,88,0.05
chunk23,hybrid_draft70_qk30_score_per_chunk,62,3,88,0.05
chunk23,hybrid_draft50_qk50_score_per_chunk,62,3,88,0.05
chunk00,draft_frequency_per_chunk,107,5,89,0.05
chunk00,qk_frequency_per_chunk,107,5,89,0.05
chunk00,hybrid_draft70_qk30_score_per_chunk,107,5,89,0.05
chunk00,hybrid_draft50_qk50_score_per_chunk,107,5,89,0.05
chunk01,draft_frequency_per_chunk,138,6,89,0.05
chunk01,qk_frequency_per_chunk,138,6,89,0.05
chunk01,hybrid_draft70_qk30_score_per_chunk,138,6,89,0.05
chunk01,hybrid_draft50_qk50_score_per_chunk,138,6,89,0.05
chunk02,draft_frequency_per_chunk,187,9,89,0.05
chunk02,qk_frequency_per_chunk,187,9,89,0.05
chunk02,hybrid_draft70_qk30_score_per_chunk,187,9,89,0.05
chunk02,hybrid_draft50_qk50_score_per_chunk,187,9,89,0.05
chunk03,draft_frequency_per_chunk,106,5,89,0.05
chunk03,qk_frequency_per_chunk,106,5,89,0.05
chunk03,hybrid_draft70_qk30_score_per_chunk,106,5,89,0.05
chunk03,hybrid_draft50_qk50_score_per_chunk,106,5,89,0.05
chunk04,draft_frequency_per_chunk,147,7,89,0.05
chunk04,qk_frequency_per_chunk,147,7,89,0.05
chunk04,hybrid_draft70_qk30_score_per_chunk,147,7,89,0.05
chunk04,hybrid_draft50_qk50_score_per_chunk,147,7,89,0.05
chunk05,draft_frequency_per_chunk,110,5,89,0.05
chunk05,qk_frequency_per_chunk,110,5,89,0.05
chunk05,hybrid_draft70_qk30_score_per_chunk,110,5,89,0.05
chunk05,hybrid_draft50_qk50_score_per_chunk,110,5,89,0.05
chunk06,draft_frequency_per_chunk,218,10,89,0.05
chunk06,qk_frequency_per_chunk,218,10,89,0.05
chunk06,hybrid_draft70_qk30_score_per_chunk,218,10,89,0.05
chunk06,hybrid_draft50_qk50_score_per_chunk,218,10,89,0.05
chunk07,draft_frequency_per_chunk,91,4,89,0.05
chunk07,qk_frequency_per_chunk,91,4,89,0.05
chunk07,hybrid_draft70_qk30_score_per_chunk,91,4,89,0.05
chunk07,hybrid_draft50_qk50_score_per_chunk,91,4,89,0.05
chunk08,draft_frequency_per_chunk,70,3,89,0.05
chunk08,qk_frequency_per_chunk,70,3,89,0.05
chunk08,hybrid_draft70_qk30_score_per_chunk,70,3,89,0.05
chunk08,hybrid_draft50_qk50_score_per_chunk,70,3,89,0.05
chunk09,draft_frequency_per_chunk,126,6,89,0.05
chunk09,qk_frequency_per_chunk,126,6,89,0.05
chunk09,hybrid_draft70_qk30_score_per_chunk,126,6,89,0.05
chunk09,hybrid_draft50_qk50_score_per_chunk,126,6,89,0.05
chunk10,draft_frequency_per_chunk,51,2,89,0.05
chunk10,qk_frequency_per_chunk,51,2,89,0.05
chunk10,hybrid_draft70_qk30_score_per_chunk,51,2,89,0.05
chunk10,hybrid_draft50_qk50_score_per_chunk,51,2,89,0.05
chunk11,draft_frequency_per_chunk,147,7,89,0.05
chunk11,qk_frequency_per_chunk,147,7,89,0.05
chunk11,hybrid_draft70_qk30_score_per_chunk,147,7,89,0.05
chunk11,hybrid_draft50_qk50_score_per_chunk,147,7,89,0.05
chunk12,draft_frequency_per_chunk,130,6,89,0.05
chunk12,qk_frequency_per_chunk,130,6,89,0.05
chunk12,hybrid_draft70_qk30_score_per_chunk,130,6,89,0.05
chunk12,hybrid_draft50_qk50_score_per_chunk,130,6,89,0.05
chunk13,draft_frequency_per_chunk,77,3,89,0.05
chunk13,qk_frequency_per_chunk,77,3,89,0.05
chunk13,hybrid_draft70_qk30_score_per_chunk,77,3,89,0.05
chunk13,hybrid_draft50_qk50_score_per_chunk,77,3,89,0.05
chunk14,draft_frequency_per_chunk,149,7,89,0.05
chunk14,qk_frequency_per_chunk,149,7,89,0.05
chunk14,hybrid_draft70_qk30_score_per_chunk,149,7,89,0.05
chunk14,hybrid_draft50_qk50_score_per_chunk,149,7,89,0.05
chunk15,draft_frequency_per_chunk,116,5,89,0.05
chunk15,qk_frequency_per_chunk,116,5,89,0.05
chunk15,hybrid_draft70_qk30_score_per_chunk,116,5,89,0.05
chunk15,hybrid_draft50_qk50_score_per_chunk,116,5,89,0.05
chunk16,draft_frequency_per_chunk,297,14,89,0.05
chunk16,qk_frequency_per_chunk,297,14,89,0.05
chunk16,hybrid_draft70_qk30_score_per_chunk,297,14,89,0.05
chunk16,hybrid_draft50_qk50_score_per_chunk,297,14,89,0.05
chunk17,draft_frequency_per_chunk,70,3,89,0.05
chunk17,qk_frequency_per_chunk,70,3,89,0.05
chunk17,hybrid_draft70_qk30_score_per_chunk,70,3,89,0.05
chunk17,hybrid_draft50_qk50_score_per_chunk,70,3,89,0.05
chunk00,draft_frequency_per_chunk,101,5,90,0.05
chunk00,qk_frequency_per_chunk,101,5,90,0.05
chunk00,hybrid_draft70_qk30_score_per_chunk,101,5,90,0.05
chunk00,hybrid_draft50_qk50_score_per_chunk,101,5,90,0.05
chunk01,draft_frequency_per_chunk,206,10,90,0.05
chunk01,qk_frequency_per_chunk,206,10,90,0.05
chunk01,hybrid_draft70_qk30_score_per_chunk,206,10,90,0.05
chunk01,hybrid_draft50_qk50_score_per_chunk,206,10,90,0.05
chunk02,draft_frequency_per_chunk,103,5,90,0.05
chunk02,qk_frequency_per_chunk,103,5,90,0.05
chunk02,hybrid_draft70_qk30_score_per_chunk,103,5,90,0.05
chunk02,hybrid_draft50_qk50_score_per_chunk,103,5,90,0.05
chunk03,draft_frequency_per_chunk,188,9,90,0.05
chunk03,qk_frequency_per_chunk,188,9,90,0.05
chunk03,hybrid_draft70_qk30_score_per_chunk,188,9,90,0.05
chunk03,hybrid_draft50_qk50_score_per_chunk,188,9,90,0.05
chunk04,draft_frequency_per_chunk,136,6,90,0.05
chunk04,qk_frequency_per_chunk,136,6,90,0.05
chunk04,hybrid_draft70_qk30_score_per_chunk,136,6,90,0.05
chunk04,hybrid_draft50_qk50_score_per_chunk,136,6,90,0.05
chunk05,draft_frequency_per_chunk,129,6,90,0.05
chunk05,qk_frequency_per_chunk,129,6,90,0.05
chunk05,hybrid_draft70_qk30_score_per_chunk,129,6,90,0.05
chunk05,hybrid_draft50_qk50_score_per_chunk,129,6,90,0.05
chunk06,draft_frequency_per_chunk,202,10,90,0.05
chunk06,qk_frequency_per_chunk,202,10,90,0.05
chunk06,hybrid_draft70_qk30_score_per_chunk,202,10,90,0.05
chunk06,hybrid_draft50_qk50_score_per_chunk,202,10,90,0.05
chunk07,draft_frequency_per_chunk,138,6,90,0.05
chunk07,qk_frequency_per_chunk,138,6,90,0.05
chunk07,hybrid_draft70_qk30_score_per_chunk,138,6,90,0.05
chunk07,hybrid_draft50_qk50_score_per_chunk,138,6,90,0.05
chunk08,draft_frequency_per_chunk,188,9,90,0.05
chunk08,qk_frequency_per_chunk,188,9,90,0.05
chunk08,hybrid_draft70_qk30_score_per_chunk,188,9,90,0.05
chunk08,hybrid_draft50_qk50_score_per_chunk,188,9,90,0.05
chunk09,draft_frequency_per_chunk,229,11,90,0.05
chunk09,qk_frequency_per_chunk,229,11,90,0.05
chunk09,hybrid_draft70_qk30_score_per_chunk,229,11,90,0.05
chunk09,hybrid_draft50_qk50_score_per_chunk,229,11,90,0.05
chunk10,draft_frequency_per_chunk,79,3,90,0.05
chunk10,qk_frequency_per_chunk,79,3,90,0.05
chunk10,hybrid_draft70_qk30_score_per_chunk,79,3,90,0.05
chunk10,hybrid_draft50_qk50_score_per_chunk,79,3,90,0.05
chunk11,draft_frequency_per_chunk,77,3,90,0.05
chunk11,qk_frequency_per_chunk,77,3,90,0.05
chunk11,hybrid_draft70_qk30_score_per_chunk,77,3,90,0.05
chunk11,hybrid_draft50_qk50_score_per_chunk,77,3,90,0.05
chunk12,draft_frequency_per_chunk,86,4,90,0.05
chunk12,qk_frequency_per_chunk,86,4,90,0.05
chunk12,hybrid_draft70_qk30_score_per_chunk,86,4,90,0.05
chunk12,hybrid_draft50_qk50_score_per_chunk,86,4,90,0.05
chunk13,draft_frequency_per_chunk,109,5,90,0.05
chunk13,qk_frequency_per_chunk,109,5,90,0.05
chunk13,hybrid_draft70_qk30_score_per_chunk,109,5,90,0.05
chunk13,hybrid_draft50_qk50_score_per_chunk,109,5,90,0.05
chunk14,draft_frequency_per_chunk,65,3,90,0.05
chunk14,qk_frequency_per_chunk,65,3,90,0.05
chunk14,hybrid_draft70_qk30_score_per_chunk,65,3,90,0.05
chunk14,hybrid_draft50_qk50_score_per_chunk,65,3,90,0.05
chunk00,draft_frequency_per_chunk,95,4,91,0.05
chunk00,qk_frequency_per_chunk,95,4,91,0.05
chunk00,hybrid_draft70_qk30_score_per_chunk,95,4,91,0.05
chunk00,hybrid_draft50_qk50_score_per_chunk,95,4,91,0.05
chunk01,draft_frequency_per_chunk,65,3,91,0.05
chunk01,qk_frequency_per_chunk,65,3,91,0.05
chunk01,hybrid_draft70_qk30_score_per_chunk,65,3,91,0.05
chunk01,hybrid_draft50_qk50_score_per_chunk,65,3,91,0.05
chunk02,draft_frequency_per_chunk,71,3,91,0.05
chunk02,qk_frequency_per_chunk,71,3,91,0.05
chunk02,hybrid_draft70_qk30_score_per_chunk,71,3,91,0.05
chunk02,hybrid_draft50_qk50_score_per_chunk,71,3,91,0.05
chunk03,draft_frequency_per_chunk,175,8,91,0.05
chunk03,qk_frequency_per_chunk,175,8,91,0.05
chunk03,hybrid_draft70_qk30_score_per_chunk,175,8,91,0.05
chunk03,hybrid_draft50_qk50_score_per_chunk,175,8,91,0.05
chunk04,draft_frequency_per_chunk,88,4,91,0.05
chunk04,qk_frequency_per_chunk,88,4,91,0.05
chunk04,hybrid_draft70_qk30_score_per_chunk,88,4,91,0.05
chunk04,hybrid_draft50_qk50_score_per_chunk,88,4,91,0.05
chunk05,draft_frequency_per_chunk,86,4,91,0.05
chunk05,qk_frequency_per_chunk,86,4,91,0.05
chunk05,hybrid_draft70_qk30_score_per_chunk,86,4,91,0.05
chunk05,hybrid_draft50_qk50_score_per_chunk,86,4,91,0.05
chunk06,draft_frequency_per_chunk,99,4,91,0.05
chunk06,qk_frequency_per_chunk,99,4,91,0.05
chunk06,hybrid_draft70_qk30_score_per_chunk,99,4,91,0.05
chunk06,hybrid_draft50_qk50_score_per_chunk,99,4,91,0.05
chunk07,draft_frequency_per_chunk,115,5,91,0.05
chunk07,qk_frequency_per_chunk,115,5,91,0.05
chunk07,hybrid_draft70_qk30_score_per_chunk,115,5,91,0.05
chunk07,hybrid_draft50_qk50_score_per_chunk,115,5,91,0.05
chunk08,draft_frequency_per_chunk,71,3,91,0.05
chunk08,qk_frequency_per_chunk,71,3,91,0.05
chunk08,hybrid_draft70_qk30_score_per_chunk,71,3,91,0.05
chunk08,hybrid_draft50_qk50_score_per_chunk,71,3,91,0.05
chunk09,draft_frequency_per_chunk,119,5,91,0.05
chunk09,qk_frequency_per_chunk,119,5,91,0.05
chunk09,hybrid_draft70_qk30_score_per_chunk,119,5,91,0.05
chunk09,hybrid_draft50_qk50_score_per_chunk,119,5,91,0.05
chunk10,draft_frequency_per_chunk,110,5,91,0.05
chunk10,qk_frequency_per_chunk,110,5,91,0.05
chunk10,hybrid_draft70_qk30_score_per_chunk,110,5,91,0.05
chunk10,hybrid_draft50_qk50_score_per_chunk,110,5,91,0.05
chunk11,draft_frequency_per_chunk,32,1,91,0.05
chunk11,qk_frequency_per_chunk,32,1,91,0.05
chunk11,hybrid_draft70_qk30_score_per_chunk,32,1,91,0.05
chunk11,hybrid_draft50_qk50_score_per_chunk,32,1,91,0.05
chunk12,draft_frequency_per_chunk,56,2,91,0.05
chunk12,qk_frequency_per_chunk,56,2,91,0.05
chunk12,hybrid_draft70_qk30_score_per_chunk,56,2,91,0.05
chunk12,hybrid_draft50_qk50_score_per_chunk,56,2,91,0.05
chunk13,draft_frequency_per_chunk,124,6,91,0.05
chunk13,qk_frequency_per_chunk,124,6,91,0.05
chunk13,hybrid_draft70_qk30_score_per_chunk,124,6,91,0.05
chunk13,hybrid_draft50_qk50_score_per_chunk,124,6,91,0.05
chunk14,draft_frequency_per_chunk,48,2,91,0.05
chunk14,qk_frequency_per_chunk,48,2,91,0.05
chunk14,hybrid_draft70_qk30_score_per_chunk,48,2,91,0.05
chunk14,hybrid_draft50_qk50_score_per_chunk,48,2,91,0.05
chunk15,draft_frequency_per_chunk,111,5,91,0.05
chunk15,qk_frequency_per_chunk,111,5,91,0.05
chunk15,hybrid_draft70_qk30_score_per_chunk,111,5,91,0.05
chunk15,hybrid_draft50_qk50_score_per_chunk,111,5,91,0.05
chunk16,draft_frequency_per_chunk,49,2,91,0.05
chunk16,qk_frequency_per_chunk,49,2,91,0.05
chunk16,hybrid_draft70_qk30_score_per_chunk,49,2,91,0.05
chunk16,hybrid_draft50_qk50_score_per_chunk,49,2,91,0.05
chunk17,draft_frequency_per_chunk,238,11,91,0.05
chunk17,qk_frequency_per_chunk,238,11,91,0.05
chunk17,hybrid_draft70_qk30_score_per_chunk,238,11,91,0.05
chunk17,hybrid_draft50_qk50_score_per_chunk,238,11,91,0.05
chunk00,draft_frequency_per_chunk,130,6,93,0.05
chunk00,qk_frequency_per_chunk,130,6,93,0.05
chunk00,hybrid_draft70_qk30_score_per_chunk,130,6,93,0.05
chunk00,hybrid_draft50_qk50_score_per_chunk,130,6,93,0.05
chunk01,draft_frequency_per_chunk,116,5,93,0.05
chunk01,qk_frequency_per_chunk,116,5,93,0.05
chunk01,hybrid_draft70_qk30_score_per_chunk,116,5,93,0.05
chunk01,hybrid_draft50_qk50_score_per_chunk,116,5,93,0.05
chunk02,draft_frequency_per_chunk,77,3,93,0.05
chunk02,qk_frequency_per_chunk,77,3,93,0.05
chunk02,hybrid_draft70_qk30_score_per_chunk,77,3,93,0.05
chunk02,hybrid_draft50_qk50_score_per_chunk,77,3,93,0.05
chunk03,draft_frequency_per_chunk,297,14,93,0.05
chunk03,qk_frequency_per_chunk,297,14,93,0.05
chunk03,hybrid_draft70_qk30_score_per_chunk,297,14,93,0.05
chunk03,hybrid_draft50_qk50_score_per_chunk,297,14,93,0.05
chunk04,draft_frequency_per_chunk,122,6,93,0.05
chunk04,qk_frequency_per_chunk,122,6,93,0.05
chunk04,hybrid_draft70_qk30_score_per_chunk,122,6,93,0.05
chunk04,hybrid_draft50_qk50_score_per_chunk,122,6,93,0.05
chunk05,draft_frequency_per_chunk,166,8,93,0.05
chunk05,qk_frequency_per_chunk,166,8,93,0.05
chunk05,hybrid_draft70_qk30_score_per_chunk,166,8,93,0.05
chunk05,hybrid_draft50_qk50_score_per_chunk,166,8,93,0.05
chunk06,draft_frequency_per_chunk,91,4,93,0.05
chunk06,qk_frequency_per_chunk,91,4,93,0.05
chunk06,hybrid_draft70_qk30_score_per_chunk,91,4,93,0.05
chunk06,hybrid_draft50_qk50_score_per_chunk,91,4,93,0.05
chunk07,draft_frequency_per_chunk,72,3,93,0.05
chunk07,qk_frequency_per_chunk,72,3,93,0.05
chunk07,hybrid_draft70_qk30_score_per_chunk,72,3,93,0.05
chunk07,hybrid_draft50_qk50_score_per_chunk,72,3,93,0.05
chunk08,draft_frequency_per_chunk,144,7,93,0.05
chunk08,qk_frequency_per_chunk,144,7,93,0.05
chunk08,hybrid_draft70_qk30_score_per_chunk,144,7,93,0.05
chunk08,hybrid_draft50_qk50_score_per_chunk,144,7,93,0.05
chunk09,draft_frequency_per_chunk,51,2,93,0.05
chunk09,qk_frequency_per_chunk,51,2,93,0.05
chunk09,hybrid_draft70_qk30_score_per_chunk,51,2,93,0.05
chunk09,hybrid_draft50_qk50_score_per_chunk,51,2,93,0.05
chunk10,draft_frequency_per_chunk,89,4,93,0.05
chunk10,qk_frequency_per_chunk,89,4,93,0.05
chunk10,hybrid_draft70_qk30_score_per_chunk,89,4,93,0.05
chunk10,hybrid_draft50_qk50_score_per_chunk,89,4,93,0.05
chunk11,draft_frequency_per_chunk,107,5,93,0.05
chunk11,qk_frequency_per_chunk,107,5,93,0.05
chunk11,hybrid_draft70_qk30_score_per_chunk,107,5,93,0.05
chunk11,hybrid_draft50_qk50_score_per_chunk,107,5,93,0.05
chunk12,draft_frequency_per_chunk,147,7,93,0.05
chunk12,qk_frequency_per_chunk,147,7,93,0.05
chunk12,hybrid_draft70_qk30_score_per_chunk,147,7,93,0.05
chunk12,hybrid_draft50_qk50_score_per_chunk,147,7,93,0.05
chunk13,draft_frequency_per_chunk,149,7,93,0.05
chunk13,qk_frequency_per_chunk,149,7,93,0.05
chunk13,hybrid_draft70_qk30_score_per_chunk,149,7,93,0.05
chunk13,hybrid_draft50_qk50_score_per_chunk,149,7,93,0.05
chunk00,draft_frequency_per_chunk,91,4,95,0.05
chunk00,qk_frequency_per_chunk,91,4,95,0.05
chunk00,hybrid_draft70_qk30_score_per_chunk,91,4,95,0.05
chunk00,hybrid_draft50_qk50_score_per_chunk,91,4,95,0.05
chunk01,draft_frequency_per_chunk,147,7,95,0.05
chunk01,qk_frequency_per_chunk,147,7,95,0.05
chunk01,hybrid_draft70_qk30_score_per_chunk,147,7,95,0.05
chunk01,hybrid_draft50_qk50_score_per_chunk,147,7,95,0.05
chunk02,draft_frequency_per_chunk,58,2,95,0.05
chunk02,qk_frequency_per_chunk,58,2,95,0.05
chunk02,hybrid_draft70_qk30_score_per_chunk,58,2,95,0.05
chunk02,hybrid_draft50_qk50_score_per_chunk,58,2,95,0.05
chunk03,draft_frequency_per_chunk,54,2,95,0.05
chunk03,qk_frequency_per_chunk,54,2,95,0.05
chunk03,hybrid_draft70_qk30_score_per_chunk,54,2,95,0.05
chunk03,hybrid_draft50_qk50_score_per_chunk,54,2,95,0.05
chunk04,draft_frequency_per_chunk,69,3,95,0.05
chunk04,qk_frequency_per_chunk,69,3,95,0.05
chunk04,hybrid_draft70_qk30_score_per_chunk,69,3,95,0.05
chunk04,hybrid_draft50_qk50_score_per_chunk,69,3,95,0.05
chunk05,draft_frequency_per_chunk,61,3,95,0.05
chunk05,qk_frequency_per_chunk,61,3,95,0.05
chunk05,hybrid_draft70_qk30_score_per_chunk,61,3,95,0.05
chunk05,hybrid_draft50_qk50_score_per_chunk,61,3,95,0.05
chunk06,draft_frequency_per_chunk,106,5,95,0.05
chunk06,qk_frequency_per_chunk,106,5,95,0.05
chunk06,hybrid_draft70_qk30_score_per_chunk,106,5,95,0.05
chunk06,hybrid_draft50_qk50_score_per_chunk,106,5,95,0.05
chunk07,draft_frequency_per_chunk,103,5,95,0.05
chunk07,qk_frequency_per_chunk,103,5,95,0.05
chunk07,hybrid_draft70_qk30_score_per_chunk,103,5,95,0.05
chunk07,hybrid_draft50_qk50_score_per_chunk,103,5,95,0.05
chunk08,draft_frequency_per_chunk,133,6,95,0.05
chunk08,qk_frequency_per_chunk,133,6,95,0.05
chunk08,hybrid_draft70_qk30_score_per_chunk,133,6,95,0.05
chunk08,hybrid_draft50_qk50_score_per_chunk,133,6,95,0.05
chunk09,draft_frequency_per_chunk,53,2,95,0.05
chunk09,qk_frequency_per_chunk,53,2,95,0.05
chunk09,hybrid_draft70_qk30_score_per_chunk,53,2,95,0.05
chunk09,hybrid_draft50_qk50_score_per_chunk,53,2,95,0.05
chunk00,draft_frequency_per_chunk,30,1,96,0.05
chunk00,qk_frequency_per_chunk,30,1,96,0.05
chunk00,hybrid_draft70_qk30_score_per_chunk,30,1,96,0.05
chunk00,hybrid_draft50_qk50_score_per_chunk,30,1,96,0.05
chunk01,draft_frequency_per_chunk,91,4,96,0.05
chunk01,qk_frequency_per_chunk,91,4,96,0.05
chunk01,hybrid_draft70_qk30_score_per_chunk,91,4,96,0.05
chunk01,hybrid_draft50_qk50_score_per_chunk,91,4,96,0.05
chunk02,draft_frequency_per_chunk,56,2,96,0.05
chunk02,qk_frequency_per_chunk,56,2,96,0.05
chunk02,hybrid_draft70_qk30_score_per_chunk,56,2,96,0.05
chunk02,hybrid_draft50_qk50_score_per_chunk,56,2,96,0.05
chunk03,draft_frequency_per_chunk,126,6,96,0.05
chunk03,qk_frequency_per_chunk,126,6,96,0.05
chunk03,hybrid_draft70_qk30_score_per_chunk,126,6,96,0.05
chunk03,hybrid_draft50_qk50_score_per_chunk,126,6,96,0.05
chunk04,draft_frequency_per_chunk,71,3,96,0.05
chunk04,qk_frequency_per_chunk,71,3,96,0.05
chunk04,hybrid_draft70_qk30_score_per_chunk,71,3,96,0.05
chunk04,hybrid_draft50_qk50_score_per_chunk,71,3,96,0.05
chunk05,draft_frequency_per_chunk,203,10,96,0.05
chunk05,qk_frequency_per_chunk,203,10,96,0.05
chunk05,hybrid_draft70_qk30_score_per_chunk,203,10,96,0.05
chunk05,hybrid_draft50_qk50_score_per_chunk,203,10,96,0.05
chunk06,draft_frequency_per_chunk,146,7,96,0.05
chunk06,qk_frequency_per_chunk,146,7,96,0.05
chunk06,hybrid_draft70_qk30_score_per_chunk,146,7,96,0.05
chunk06,hybrid_draft50_qk50_score_per_chunk,146,7,96,0.05
chunk07,draft_frequency_per_chunk,119,5,96,0.05
chunk07,qk_frequency_per_chunk,119,5,96,0.05
chunk07,hybrid_draft70_qk30_score_per_chunk,119,5,96,0.05
chunk07,hybrid_draft50_qk50_score_per_chunk,119,5,96,0.05
chunk08,draft_frequency_per_chunk,127,6,96,0.05
chunk08,qk_frequency_per_chunk,127,6,96,0.05
chunk08,hybrid_draft70_qk30_score_per_chunk,127,6,96,0.05
chunk08,hybrid_draft50_qk50_score_per_chunk,127,6,96,0.05
chunk09,draft_frequency_per_chunk,116,5,96,0.05
chunk09,qk_frequency_per_chunk,116,5,96,0.05
chunk09,hybrid_draft70_qk30_score_per_chunk,116,5,96,0.05
chunk09,hybrid_draft50_qk50_score_per_chunk,116,5,96,0.05
chunk10,draft_frequency_per_chunk,118,5,96,0.05
chunk10,qk_frequency_per_chunk,118,5,96,0.05
chunk10,hybrid_draft70_qk30_score_per_chunk,118,5,96,0.05
chunk10,hybrid_draft50_qk50_score_per_chunk,118,5,96,0.05
chunk11,draft_frequency_per_chunk,67,3,96,0.05
chunk11,qk_frequency_per_chunk,67,3,96,0.05
chunk11,hybrid_draft70_qk30_score_per_chunk,67,3,96,0.05
chunk11,hybrid_draft50_qk50_score_per_chunk,67,3,96,0.05
chunk12,draft_frequency_per_chunk,154,7,96,0.05
chunk12,qk_frequency_per_chunk,154,7,96,0.05
chunk12,hybrid_draft70_qk30_score_per_chunk,154,7,96,0.05
chunk12,hybrid_draft50_qk50_score_per_chunk,154,7,96,0.05
chunk13,draft_frequency_per_chunk,80,4,96,0.05
chunk13,qk_frequency_per_chunk,80,4,96,0.05
chunk13,hybrid_draft70_qk30_score_per_chunk,80,4,96,0.05
chunk13,hybrid_draft50_qk50_score_per_chunk,80,4,96,0.05
chunk14,draft_frequency_per_chunk,97,4,96,0.05
chunk14,qk_frequency_per_chunk,97,4,96,0.05
chunk14,hybrid_draft70_qk30_score_per_chunk,97,4,96,0.05
chunk14,hybrid_draft50_qk50_score_per_chunk,97,4,96,0.05
chunk15,draft_frequency_per_chunk,158,7,96,0.05
chunk15,qk_frequency_per_chunk,158,7,96,0.05
chunk15,hybrid_draft70_qk30_score_per_chunk,158,7,96,0.05
chunk15,hybrid_draft50_qk50_score_per_chunk,158,7,96,0.05
chunk16,draft_frequency_per_chunk,164,8,96,0.05
